HGNC.symbol	Protein.Coding	Immunity.Gene	Pseudogene	TM.Domain	SEG	Coiled.coil	Signal.peptide	Avg.transcript	Avg.GC.content	Total.exons	Constitutive.exons	Mouse.homologs.70	Nucleus	Cytoplasm	Mitochondrion	Golgi	ER	Cell.surface
PHLPP2	1	0	0	0	1	0	0	5354.4	0.4182	33	0	1	1	1	0	0	0	0
PHOX2A	1	0	0	0	1	0	0	1313.5	0.6128	7	0	1	1	0	0	0	0	0
PHPT1	1	0	0	0	0	0	0	937.5	0.6623	14	0	1	0	1	0	0	0	0
PI4KA	1	0	0	0	1	0	0	2987.33333333333	0.4781	93	0	1	0	1	0	0	0	0
PI4KB	1	0	0	0	1	0	0	2022.18181818182	0.4846	40	0	1	0	1	1	0	1	0
PIAS3	1	0	0	0	1	0	0	1760.75	0.5228	31	0	1	1	1	0	0	0	0
PIAS4	1	0	0	0	1	0	0	3159	0.5938	21	0	1	1	1	0	0	0	0
PIGK	1	0	0	1	1	0	1	2943.25	0.3584	17	0	1	0	0	0	0	1	0
PIGX	1	0	0	1	1	0	1	1192.125	0.4536	25	0	1	0	0	0	0	1	0
PIK3C2G	1	0	0	0	1	0	0	3708	0.357	43	0	0	0	1	0	0	0	0
PIK3CA	1	1	0	0	0	1	0	3319.33333333333	0.3578	27	0	1	0	1	0	0	0	0
PIK3CB	1	0	0	0	1	1	0	2503.63636363636	0.4059	49	0	1	1	1	0	0	0	0
PIK3CD	1	1	0	0	1	0	0	4424.25	0.5133	41	0	1	0	1	0	0	0	0
PIK3CG	1	0	0	0	1	1	0	3805.75	0.3939	19	0	1	0	1	0	0	0	0
PIK3R1	1	0	0	0	1	1	0	2013	0.3922	44	0	1	1	1	0	0	1	0
PIK3R2	1	0	0	0	1	1	0	2778.16666666667	0.576766666666667	31	0	0	1	1	0	0	0	0
PIK3R5	1	0	0	0	1	0	0	3233.22222222222	0.4752	50	0	1	1	1	0	0	0	0
PIK3R6	1	0	0	0	1	0	0	2997.25	0.4661	28	1	1	0	1	0	0	0	0
PIM1	1	0	0	0	0	0	0	2650	0.536	10	0	1	1	1	0	0	0	0
PIN1	1	0	0	0	1	0	0	762.2	0.5631	28	0	0	1	1	1	0	0	0
PIP4K2C	1	0	0	0	1	0	0	1423.75	0.4679	28	0	1	0	0	0	0	1	0
PIP5K1C	1	0	0	0	1	0	0	3407	0.6055	27	0	1	1	1	0	0	0	0
PIP5KL1	1	0	0	0	0	0	0	1651	0.5703	33	0	1	0	1	0	0	0	0
PIR	1	0	0	0	0	0	0	1410.5	0.3899	17	0	1	1	1	0	0	0	0
PISD	1	0	0	0	0	0	0	1627.4	0.5117	46	0	0	1	0	1	0	0	0
PITPNM1	1	0	0	0	1	0	0	2123.57142857143	0.6246	55	0	1	0	1	0	0	1	0
PITRM1	1	0	0	0	1	0	0	1930.875	0.4617	44	0	1	0	0	1	0	0	0
PKD2	1	0	0	1	1	1	0	2666	0.4051	29	0	1	0	1	0	0	1	0
PKD2L1	1	0	0	1	1	1	0	1574.25	0.4504	23	0	1	0	0	0	0	1	1
PKD2L2	1	0	0	1	1	0	0	1812.71428571429	0.3933	30	0	1	0	0	0	0	0	0
PKHD1	1	0	0	1	1	0	1	13935.5	0.3833	69	59	1	0	1	0	0	0	0
PKMYT1	1	0	0	0	1	0	0	1475.07692307692	0.6222	55	0	1	1	1	0	1	1	0
PKN1	1	0	0	0	1	1	0	1303.875	0.5314	57	0	1	1	1	0	0	0	0
PKN3	1	0	0	0	1	1	0	3375	0.5766	26	0	1	1	1	0	1	0	0
PLA2G2A	1	0	0	1	1	0	1	972	0.5209	19	0	0	0	1	1	0	1	0
PLA2G3	1	0	0	0	1	1	0	2697	0.571	7	7	0	0	0	0	0	0	0
PLA2G4B	1	0	0	0	1	1	0	1994.33333333333	0.6049	31	0	0	0	1	1	0	0	0
PLA2G4C	1	0	0	0	1	0	0	997.545454545455	0.4768	68	0	0	0	1	0	0	1	0
PLA2G6	1	0	0	0	1	0	0	1077.11764705882	0.5154	77	0	1	0	1	0	0	0	0
PLA2G7	1	0	0	0	0	0	1	1814.5	0.4097	14	10	0	0	1	0	0	0	0
PLA2R1	1	0	0	1	1	0	1	6843	0.3922	34	0	1	0	0	0	0	0	1
PLAG1	1	0	0	0	1	0	0	3635	0.3874	12	0	1	1	0	0	0	0	0
PLAGL1	1	0	0	0	1	0	0	2312.9375	0.4032	52	0	0	1	0	0	1	0	0
PLAGL2	1	0	0	0	1	0	0	5705	0.4856	3	3	1	1	0	0	0	0	0
PLAU	1	0	0	0	1	0	1	1815.66666666667	0.5349	20	0	0	0	0	0	0	0	1
PLCB2	1	0	0	0	1	1	0	2682.16666666667	0.5684	63	0	1	0	1	0	0	0	0
PLCB3	1	0	0	0	1	1	0	4204	0.6032	39	0	1	0	1	0	0	0	0
PLCB4	1	0	0	0	1	1	0	3202.55555555556	0.3914	52	0	1	1	1	0	0	1	0
PLCD3	1	0	0	0	1	1	0	1974	0.578	40	0	1	0	1	0	0	0	0
PLCH1	1	0	0	0	1	0	0	5686	0.3953	32	0	1	0	1	0	0	0	0
PLCZ1	1	0	0	0	1	1	0	1075.07142857143	0.3577	54	0	1	1	1	0	0	0	0
PLD2	1	0	0	0	1	0	0	1638.42857142857	0.5427	57	0	1	0	0	0	1	1	0
PLD6	1	0	0	1	1	0	0	2560	0.5587	2	2	1	0	0	1	0	0	0
PLEKHG1	1	0	0	0	1	0	0	4082.25	0.4233	26	0	1	0	0	0	0	0	0
PLEKHG3	1	0	0	0	1	0	0	3242	0.5294	35	0	1	0	0	0	0	0	0
PLK2	1	0	0	0	1	0	0	2876	0.4235	44	0	1	0	0	0	0	0	0
PLK3	1	0	0	0	1	0	0	2492	0.5969	28	0	1	1	1	0	0	0	0
PLK4	1	0	0	0	1	0	0	2874.33333333333	0.3634	41	0	1	0	1	0	0	0	0
PLOD1	1	0	0	0	1	0	1	1529.33333333333	0.5354	36	0	1	0	0	0	0	1	0
PLOD2	1	0	0	1	1	0	1	2436.83333333333	0.3622	37	0	1	0	0	0	0	1	0
PLOD3	1	0	0	0	1	0	1	1004.28571428571	0.585	49	0	1	0	0	0	0	1	0
PLS3	1	0	0	0	1	0	0	1868	0.389	36	0	1	0	1	0	0	0	0
PLSCR1	1	0	0	0	1	0	0	1062.41666666667	0.3631	50	0	0	1	1	0	1	0	0
PLSCR2	1	0	0	0	1	0	0	1042.5	0.3731	22	0	0	1	0	0	0	0	0
PLSCR4	1	0	0	0	1	0	0	1574.5	0.358	26	0	1	0	0	0	0	0	0
PLXNA1	1	0	0	1	1	1	1	9066	0.6175	37	0	1	1	1	0	0	0	0
PLXNA3	1	0	0	0	1	1	1	10885	0.6044	49	0	1	0	0	0	0	0	0
PLXNA4	1	0	0	1	1	1	1	8041.25	0.4694	42	0	1	0	0	0	0	0	0
PLXNB1	1	0	0	0	1	1	1	6043.25	0.5978	78	0	1	0	0	0	0	0	0
PLXNB2	1	0	0	0	1	1	1	2366.77777777778	0.6497	76	0	1	0	0	0	0	0	1
PLXNC1	1	0	0	1	1	1	1	2432	0.4375	51	0	1	0	0	0	0	0	0
PLXND1	1	0	0	1	1	0	1	1996.16666666667	0.5839	63	0	1	0	0	0	0	0	0
PMF1	1	0	0	0	1	1	0	948.2	0.4891	19	0	0	1	1	0	0	0	0
PMF1-BGLAP	1	0	0	0	1	1	0	856.5	0.5018	13	0	0	0	0	0	0	0	0
PMM1	1	0	0	0	0	0	0	932.5	0.5484	26	0	1	0	1	0	0	0	0
PMPCA	1	0	0	0	1	0	0	2159	0.5393	34	0	1	0	0	1	0	0	0
PMPCB	1	0	0	0	1	0	0	1717.83333333333	0.3852	29	0	1	0	0	1	0	0	0
PMS2	1	1	0	0	1	1	0	2323.66666666667	0.4505	27	0	1	1	1	0	0	0	0
PMVK	1	0	0	0	0	0	0	1280	0.4994	5	5	1	0	1	0	0	0	0
PNLIP	1	0	0	0	0	0	1	1483	0.3914	14	0	1	0	0	0	0	0	0
PNLIPRP1	1	0	0	0	0	0	1	983.777777777778	0.4474	49	0	1	0	0	0	0	0	0
PNP	1	1	0	0	0	0	0	847.5	0.4711	21	0	0	1	1	0	0	0	0
PNPLA5	1	0	0	0	0	0	0	2038.8	0.5739	17	1	0	0	0	0	0	0	0
PNPLA6	1	0	0	1	1	0	0	2126.46153846154	0.5588	80	0	1	0	0	0	0	1	0
PNPT1	1	0	0	0	1	0	0	2111.5	0.3978	42	0	1	0	1	1	0	0	0
POC1A	1	0	0	0	1	1	0	1885.66666666667	0.5167	16	6	1	0	0	0	0	0	0
POC1B-GALNT4	1	0	0	0	1	1	0	3821.5	0.4497	5	1	0	0	0	0	0	0	0
POFUT1	1	0	0	0	1	0	1	3371	0.4765	15	0	1	0	0	0	0	1	0
POFUT2	1	0	0	0	1	0	1	2833.16666666667	0.5295	35	0	1	0	0	0	1	1	0
POLA1	1	0	0	0	1	0	0	5453.33333333333	0.388	47	0	1	1	1	0	0	0	0
POLA2	1	0	0	0	1	0	0	1900	0.479	33	0	1	1	1	0	0	0	0
POLB	1	0	0	0	0	0	0	838.181818181818	0.4044	43	0	1	1	1	0	0	0	0
POLD1	1	0	0	0	1	1	0	2107.8	0.5506	60	0	1	1	1	0	0	0	0
POLDIP3	1	0	0	0	1	0	0	2422.85714285714	0.491	27	0	1	0	1	0	0	0	0
POLE	1	1	0	0	1	1	0	4773.2	0.5084	94	0	1	1	1	0	0	0	0
POLE2	1	0	0	0	1	0	0	1411.25	0.4133	39	0	1	1	0	0	0	0	0
POLG2	1	0	0	0	1	0	0	927	0.4134	25	0	1	0	0	1	0	0	0
POLL	1	0	0	0	1	0	1	1673.69230769231	0.5296	36	0	1	1	0	0	0	0	0
POLM	1	0	0	0	1	0	0	1755.09090909091	0.5676	48	0	0	1	0	0	0	0	0
POLN	1	0	0	0	1	1	0	2630	0.4394	49	0	1	1	0	0	0	0	0
POLR1B	1	0	0	0	1	0	0	2745.33333333333	0.4217	50	0	1	1	1	0	0	0	0
POLR1C	1	0	0	0	0	0	0	949.6	0.5011	28	0	1	0	1	0	0	0	0
POLR2A	1	0	0	0	1	1	0	5190.66666666667	0.4969	48	0	1	1	0	0	0	0	0
POLR2B	1	0	0	0	1	0	0	2751.33333333333	0.4019	47	0	1	1	0	0	0	0	0
POLR2C	1	0	0	0	1	0	0	1402.5	0.4807	24	0	1	1	1	0	0	0	0
POLR2E	1	0	0	0	1	0	0	1305.77777777778	0.6147	38	0	1	1	1	0	0	0	0
POLR2F	1	0	0	0	1	0	0	868.583333333333	0.5344	32	0	0	1	1	0	0	0	0
POLR2G	1	0	0	0	1	0	0	900.5	0.5057	22	0	1	1	1	0	0	0	0
POLR2H	1	0	0	0	1	0	0	1011.25	0.5277	31	0	1	1	1	0	0	0	0
POLR2J2	1	0	0	0	0	0	0	1337	0.5289	14	9	0	1	0	0	0	0	0
POLR2J3	1	0	0	1	1	0	1	1547.15384615385	0.5179	51	0	0	0	0	0	0	0	0
POLR2K	1	0	0	0	0	0	0	770.5	0.3738	9	0	1	1	1	0	0	0	0
POLR3B	1	0	0	0	0	0	0	2990.33333333333	0.3975	34	0	1	0	1	0	0	0	0
POLR3G	1	0	0	0	1	1	0	1309.875	0.3784	22	0	1	0	1	0	0	0	0
POLRMT	1	0	0	0	1	1	0	1556	0.6115	37	0	0	0	0	1	0	0	0
POM121	1	0	0	1	1	0	0	5003.4	0.4619	22	10	0	0	0	0	0	1	0
POM121C	1	0	0	1	1	0	0	2703.75	0.4574	29	0	0	0	0	0	0	0	0
POMC	1	0	0	0	1	0	1	1127.4	0.5116	12	0	0	0	1	0	0	0	0
POMGNT1	1	0	0	1	1	0	0	3047.33333333333	0.4939	42	0	1	0	0	0	0	0	0
PON1	1	0	0	0	0	0	1	1813	0.405	16	0	1	0	0	0	0	0	0
PON2	1	0	0	1	1	0	0	1068.69230769231	0.3828	47	0	1	1	0	1	0	0	0
POP1	1	0	0	0	1	0	0	2849.33333333333	0.418	22	0	1	0	0	0	0	0	0
POP5	1	0	0	0	1	0	0	857	0.4865	21	0	1	1	0	0	0	0	0
POP7	1	0	0	0	1	0	0	705	0.5981	4	0	1	1	1	0	0	0	0
POR	1	0	0	1	1	0	0	1134.64705882353	0.5098	64	0	1	0	1	1	0	1	0
POT1	1	0	0	0	0	1	0	1469.38461538462	0.3437	55	0	0	1	1	0	0	0	0
POU1F1	1	0	0	0	0	0	0	984.25	0.3239	12	0	1	1	1	0	0	0	0
POU2AF1	1	0	0	0	0	0	0	1909.5	0.4599	32	0	1	1	0	0	0	0	0
POU2F2	1	0	0	0	1	0	0	2062.73333333333	0.5131	55	0	1	1	1	0	0	0	0
POU2F3	1	0	0	0	1	0	0	1706.5	0.4807	23	0	1	1	1	0	0	0	0
POU3F4	1	0	0	0	0	0	0	3878	0.4972	1	1	1	1	0	0	0	0	0
POU4F3	1	0	0	0	1	0	0	1182	0.5985	2	2	1	1	0	0	0	0	0
POU5F1	1	0	0	0	1	1	0	1418.66666666667	0.51625	98	0	0	1	1	0	0	0	0
POU5F1B	1	0	0	0	1	1	0	5360	0.4426	2	2	0	1	0	0	0	0	0
PPA1	1	0	0	0	0	0	0	908.666666666667	0.3981	22	0	1	0	1	0	0	0	0
PPAN-P2RY11	1	0	0	1	1	1	0	2523	0.6007	16	10	0	0	0	0	0	0	0
PPAP2A	1	0	0	1	1	0	0	1372.66666666667	0.3962	15	0	1	0	0	0	0	0	0
PPAPDC1A	1	0	0	1	0	0	0	1180.33333333333	0.4231	13	0	1	0	0	0	0	0	0
PPARD	1	0	0	0	1	1	0	3306.2	0.4953	12	1	1	1	0	0	0	0	0
PPARG	1	0	0	0	1	0	0	1468.41666666667	0.3871	28	0	1	1	1	0	0	0	0
PPARGC1B	1	0	0	0	1	1	0	4795.6	0.49	26	0	1	1	0	1	0	0	0
PPFIA1	1	0	0	1	1	1	0	2068.33333333333	0.45	81	0	1	0	1	0	0	0	0
PPFIA2	1	0	0	0	1	1	0	2917.26315789474	0.345	90	0	1	0	1	0	0	0	1
PPFIA3	1	0	0	0	1	1	0	2727.83333333333	0.552	52	0	1	0	1	0	0	0	1
PPFIBP1	1	0	0	0	1	1	0	2377.42857142857	0.3981	62	0	1	0	0	0	0	0	0
PPIA	1	0	0	0	0	0	0	964.142857142857	0.4706	24	0	0	1	1	0	0	0	0
PPIAL4A	1	0	0	0	0	0	0	660	0.4682	1	1	0	0	1	0	0	0	0
PPIAL4C	1	0	0	0	0	0	0	630	0.47725	1	1	0	0	0	0	0	0	0
PPIAL4D	1	0	0	0	0	0	0	495	0.4747	1	1	0	0	1	0	0	0	0
PPIAL4E	1	0	0	0	0	0	0	785	0.4561	1	1	0	0	0	0	0	0	0
PPIAL4F	1	0	0	0	0	0	0	660	0.4697	2	2	0	0	0	0	0	0	0
PPIAL4G	1	0	0	0	0	0	0	3856	0.3932	1	1	0	0	1	0	0	0	0
PPID	1	0	0	0	1	0	0	1068.66666666667	0.3897	15	0	1	1	1	0	0	0	0
PPIE	1	0	0	0	1	0	0	1384	0.4504	36	0	1	1	0	0	0	0	0
PPIH	1	0	0	0	0	0	0	559.333333333333	0.438	19	0	0	0	1	0	0	0	0
PPIL1	1	0	0	0	1	0	0	1739	0.4426	5	0	1	0	0	0	0	0	0
PPIL4	1	0	0	0	1	0	0	1660.5	0.3844	15	0	1	1	0	0	0	0	0
PPM1A	1	0	0	0	1	0	0	2389.5	0.3608	26	0	1	1	1	0	0	0	0
PPM1B	1	0	0	0	1	0	0	2371.33333333333	0.3872	22	0	1	0	1	0	0	0	0
PPM1D	1	1	0	0	1	0	0	2447	0.41	12	1	1	1	0	0	0	0	0
PPM1M	1	0	0	0	1	0	0	1516	0.5815	23	0	1	1	0	0	0	0	0
PPME1	1	0	0	0	1	0	0	2252.33333333333	0.3865	32	0	1	0	0	0	0	0	0
PPP1CA	1	0	0	0	1	0	0	971	0.6116	29	0	1	1	1	0	0	0	0
PPP1CB	1	0	0	0	1	0	0	1989.5	0.3898	24	0	1	1	1	0	0	0	0
PPP1R10	1	0	0	0	1	0	0	4525	0.463371428571429	217	0	1	1	0	0	0	0	0
PPP1R12A	1	0	0	0	1	1	0	2325.30769230769	0.3607	73	0	1	0	1	0	0	0	0
PPP1R12B	1	0	0	0	1	1	0	4241	0.3963	53	0	1	0	1	0	0	0	0
PPP1R14C	1	0	0	0	1	0	0	2152	0.439	4	4	1	0	1	0	0	0	0
PPP1R15B	1	0	0	0	1	0	0	5227	0.4044	2	2	0	0	0	0	0	0	0
PPP1R16A	1	0	0	0	1	0	0	1884	0.574	37	0	1	0	0	0	0	0	0
PPP1R16B	1	0	0	0	1	0	0	6178.5	0.4752	17	0	1	1	1	0	0	0	0
PPP1R1A	1	0	0	0	1	0	0	1358.75	0.5368	14	1	1	0	1	0	0	0	0
PPP1R2	1	0	0	0	1	0	0	1222.4	0.39	18	0	1	0	0	0	0	0	0
PPP1R3A	1	0	0	1	1	1	0	2077.66666666667	0.3617	9	0	0	0	0	0	0	0	0
PPP1R3F	1	0	0	1	1	0	0	1957.8	0.4785	14	0	1	0	0	0	0	0	0
PPP1R7	1	0	0	0	1	0	0	1084	0.4838	50	0	1	1	1	0	0	0	0
PPP1R8	1	0	0	0	1	0	0	2109.5	0.4444	15	0	1	1	1	0	0	0	0
PPP1R9A	1	0	0	0	1	1	0	5523	0.3645	35	0	0	0	0	0	0	0	0
PPP2CA	1	0	0	0	0	0	0	1914.66666666667	0.4038	17	0	1	1	1	1	0	0	0
PPP2R2A	1	0	0	0	1	0	0	1090.5	0.3761	60	0	1	0	1	0	0	0	0
PPP2R2D	1	0	0	0	1	0	0	3947.75	0.4811	24	0	1	0	1	0	0	0	0
PPP2R3A	1	0	0	0	1	0	0	2894.75	0.3907	23	0	1	0	0	0	0	0	0
PPP2R3B	1	0	0	0	1	0	0	1704.66666666667	0.5826	99	0	0	1	0	0	0	0	0
PPP2R4	1	0	0	0	1	0	0	1304.95652173913	0.5259	52	0	1	1	1	0	0	0	0
PPP3CA	1	0	0	0	1	0	0	2594.625	0.3579	32	0	1	1	1	1	0	0	0
PPP3CB	1	0	0	0	1	0	0	2559	0.3891	24	0	1	0	1	0	0	0	0
PPP4C	1	0	0	0	0	0	0	1109.375	0.5446	37	0	1	1	1	0	0	0	0
PPP4R1	1	0	0	0	1	0	0	1456	0.3914	76	0	1	0	0	0	0	0	0
PPP6C	1	0	0	0	0	0	0	3302	0.4235	14	2	1	0	1	0	0	0	0
PPRC1	1	0	0	0	1	0	0	4024.33333333333	0.5199	24	0	1	1	0	0	0	0	0
PPT1	1	1	0	0	0	0	1	1107.22222222222	0.4407	28	0	1	1	1	0	1	0	0
PPT2	1	0	0	1	1	0	1	1497.48275862069	0.522185555555556	320	0	1	0	0	0	0	0	0
PPT2-EGFL8	1	0	0	0	0	0	0	2129.8	0.5272	34	0	0	0	0	0	0	0	0
PPTC7	1	0	0	0	1	0	0	4996	0.4274	8	0	1	0	0	1	0	0	0
PPWD1	1	0	0	0	1	0	0	1358.3	0.3646	40	0	1	1	0	0	0	0	0
PQBP1	1	0	0	0	1	1	0	846.625	0.5266	32	0	1	1	1	0	0	0	0
PRB4	1	0	0	0	1	0	1	783.8	0.423	22	1	0	0	0	0	0	0	0
PRCC	1	0	0	0	1	0	0	1274.33333333333	0.4654	19	0	1	1	0	0	0	0	0
PRCP	1	0	0	1	1	0	1	967.666666666667	0.3937	44	0	1	0	0	0	0	0	0
PRDM1	1	0	0	0	1	0	0	3456.2	0.4129	24	0	1	1	1	0	0	0	0
PRDM10	1	0	0	0	1	1	0	4191	0.4352	36	0	1	1	0	0	0	0	0
PRDM11	1	0	0	0	1	1	0	3602.2	0.4784	18	0	0	0	0	0	0	0	0
PRDM12	1	0	0	0	1	0	0	2476	0.552	5	5	1	1	0	0	0	0	0
PRDM16	1	0	0	0	1	0	0	4462.66666666667	0.5758	34	0	1	1	1	0	0	0	0
PRDM2	1	0	0	0	1	1	0	3110.36363636364	0.4344	36	0	1	1	0	0	1	0	0
PRDM4	1	0	0	0	1	0	0	2069.5	0.4121	25	0	1	1	1	0	0	0	0
PRDM5	1	0	0	0	1	0	0	2692.6	0.3744	40	0	1	1	0	0	0	0	0
PRDM7	1	0	0	0	1	0	0	1142.66666666667	0.4412	18	0	0	1	0	0	0	0	0
PRDX1	1	0	0	0	0	0	0	853	0.4746	15	0	1	1	1	1	0	0	0
PRDX3	1	0	0	0	0	0	0	1591	0.4603	11	0	1	0	1	1	0	0	0
PRDX6	1	0	0	0	0	0	0	1751	0.4072	9	0	0	0	1	0	0	0	0
PREB	1	0	0	1	1	0	0	1362.83333333333	0.5747	28	0	1	1	0	0	0	1	0
PREPL	1	0	0	0	1	0	0	3490.64285714286	0.3728	44	0	1	0	1	0	1	0	0
PREX1	1	0	0	0	1	1	0	3893.33333333333	0.5046	45	0	1	0	1	0	0	0	0
PRF1	1	1	0	0	1	0	1	2512.5	0.5652	6	0	0	0	1	0	0	0	0
PRG2	1	0	0	0	1	0	1	1380.33333333333	0.5104	14	0	0	0	0	0	0	0	0
PRG3	1	0	0	0	1	0	1	869	0.4961	6	6	0	0	0	0	0	0	0
PRICKLE1	1	0	0	0	1	0	0	2848.25	0.4136	25	0	1	1	1	0	0	0	0
PRICKLE4	1	0	0	0	1	0	0	2640.5	0.5439	20	0	0	1	0	0	0	0	0
PRKAA1	1	0	0	0	1	0	0	2713.33333333333	0.3774	26	0	1	1	1	0	0	0	0
PRKAB2	1	0	0	0	1	0	0	5417	0.3983	13	0	1	0	1	0	0	0	0
PRKACA	1	0	0	0	0	0	0	1175.66666666667	0.5335	27	0	1	1	1	1	1	0	0
PRKACG	1	0	0	0	0	0	0	1609	0.5631	1	1	0	0	1	0	0	0	0
PRKAR1A	1	1	0	0	0	0	0	1688.44444444444	0.4197	53	0	1	0	1	0	0	0	0
PRKAR2A	1	0	0	0	1	0	0	1988.28571428571	0.4341	24	0	1	0	1	0	0	0	0
PRKCE	1	0	0	0	1	0	0	2528.33333333333	0.4443	51	0	1	1	1	1	1	1	0
PRKCI	1	0	0	0	1	0	0	4950	0.3982	29	0	1	1	1	0	0	0	0
PRKCQ	1	0	0	0	1	0	0	3170.5	0.431	19	13	1	1	1	0	0	0	0
PRKCSH	1	0	0	0	1	1	1	1288.3	0.5685	64	0	1	0	0	0	0	1	0
PRKCZ	1	0	0	0	0	0	0	1020.15789473684	0.5644	65	0	1	1	1	0	0	0	0
PRKD1	1	0	0	0	1	0	0	2012	0.3708	40	0	1	1	1	0	1	0	0
PRKD3	1	0	0	0	1	0	0	2755.8	0.369	37	0	1	0	1	0	0	0	0
PRKDC	1	1	0	0	1	1	0	6872.25	0.4193	105	0	1	1	1	0	0	0	0
PRKG1	1	0	0	0	1	1	0	4341.4	0.365	26	0	1	0	1	0	1	0	0
PRKG2	1	0	0	0	1	1	0	3682	0.3714	32	0	1	0	1	0	0	0	0
PRKRIR	1	0	0	0	1	0	0	2091	0.4011	13	0	1	1	0	0	0	0	0
PRKX	1	0	0	0	1	0	0	6031	0.4574	16	0	1	1	1	0	0	0	0
PRMT1	1	0	0	0	1	0	0	915.923076923077	0.5823	49	0	1	1	1	0	0	0	0
PRMT6	1	0	0	0	1	0	0	2616	0.5031	1	1	1	1	1	0	0	0	0
PROC	1	0	0	0	1	0	1	872.875	0.5769	30	0	0	0	0	0	0	1	0
PROKR2	1	0	0	1	1	0	0	1155	0.4397	2	2	1	0	0	0	0	0	0
PRPF18	1	0	0	0	0	0	0	1189	0.3895	16	4	0	1	0	0	0	0	0
PRPF19	1	0	0	0	1	0	0	972.4	0.4652	28	0	1	1	1	0	0	0	0
PRPF3	1	0	0	0	1	1	0	2433	0.4424	28	0	1	1	1	0	0	0	0
PRPF31	1	0	0	0	1	1	0	1483	0.5707375	77	11	1	1	0	0	0	0	0
PRPF38A	1	0	0	0	1	1	0	5274	0.4139	15	0	1	1	0	0	0	0	0
PRPF38B	1	0	0	1	1	1	0	3004	0.3793	14	0	1	0	0	0	0	0	0
PRPF4B	1	0	0	0	1	1	0	4518	0.3836	42	0	1	0	0	0	0	0	0
PRPF6	1	0	0	0	1	1	0	3044	0.5053	21	21	1	1	0	0	0	0	0
PRPF8	1	0	0	0	1	0	0	3828.6	0.4887	74	0	1	1	0	0	0	0	0
PRPH2	1	0	0	1	1	0	0	2976	0.4924	3	3	1	0	0	0	0	0	0
PRPSAP1	1	0	0	0	1	0	0	1452.33333333333	0.482	29	0	1	0	0	0	0	0	0
PRR11	1	0	0	0	1	0	0	1219.625	0.4447	28	0	1	1	1	0	0	0	0
PRR15L	1	0	0	0	0	0	0	1519	0.5201	2	2	1	0	0	0	0	0	0
PRRG4	1	0	0	1	1	0	1	5530	0.3917	6	6	1	0	0	0	0	0	0
PRSS12	1	0	0	0	1	0	1	4809	0.3651	20	0	1	0	1	0	0	0	0
PRSS2	1	0	0	0	1	0	1	827.166666666667	0.491685714285714	33	0	0	0	0	0	0	0	0
PRSS33	1	0	0	0	1	0	1	1497.8	0.6336	15	1	1	0	0	0	0	0	0
PRSS35	1	0	0	0	1	0	1	2440	0.3966	2	2	1	0	0	1	0	0	0
PRSS36	1	0	0	0	1	0	1	2134.25	0.5763	34	0	1	0	1	0	0	0	0
PRSS48	1	0	0	0	0	0	1	774.5	0.3982	5	3	0	0	0	0	0	0	0
PRSS55	1	0	0	0	1	0	1	1501	0.4756	10	0	0	0	1	0	0	0	0
PRTN3	1	0	0	0	1	0	1	1031	0.5802	6	3	0	0	1	0	0	0	0
PSAP	1	0	0	0	1	1	1	2042.75	0.4772	26	0	0	0	0	1	1	0	0
PSAT1	1	0	0	0	1	0	0	1799.5	0.4559	10	7	1	0	1	0	0	0	0
PSEN1	1	0	0	1	1	0	0	1388.66666666667	0.4273	63	0	1	1	1	1	1	1	1
PSEN2	1	0	0	1	1	0	0	1499.5	0.5242	36	0	1	1	1	1	1	1	1
PSIP1	1	0	0	0	1	1	0	2096.66666666667	0.3788	33	0	1	1	1	0	0	0	0
PSKH1	1	0	0	0	1	0	0	2495	0.5229	6	0	1	0	0	0	1	1	0
PSKH2	1	0	0	0	1	0	0	1322	0.3902	8	0	0	0	0	0	0	0	0
PSMA1	1	0	0	0	1	0	0	1091.4	0.4021	39	0	0	1	1	0	0	0	0
PSMA2	1	0	0	0	0	0	0	1762.28571428571	0.388771428571429	24	1	1	1	1	0	0	0	0
PSMA3	1	0	0	0	1	0	0	719.166666666667	0.4029	35	0	1	1	1	0	0	0	0
PSMA4	1	0	0	0	1	1	0	1076.07692307692	0.4232	47	0	1	1	1	0	0	0	0
PSMA6	1	0	0	0	0	0	0	780.769230769231	0.4227	38	0	1	1	1	0	0	0	0
PSMA7	1	0	0	0	1	1	0	844.75	0.5228	16	0	1	1	1	0	0	0	0
PSMA8	1	0	0	0	1	1	0	1650.8	0.3799	14	0	1	1	1	0	0	0	0
PSMB1	1	0	0	0	0	0	0	928	0.3981	9	1	1	1	1	0	0	0	0
PSMB2	1	0	0	0	1	0	0	3459	0.411	9	0	1	1	1	0	0	0	0
PSMB3	1	0	0	0	0	0	0	624.25	0.4905	28	0	0	1	1	1	1	0	0
PSMB5	1	0	0	0	1	0	0	880	0.4664	13	0	1	1	1	0	0	0	0
PSMB6	1	0	0	0	1	0	0	768.666666666667	0.5271	14	0	1	1	1	0	1	0	0
PSMB7	1	0	0	0	1	0	0	815	0.428	17	0	1	1	1	0	0	0	0
PSMC1	1	0	0	0	1	0	0	2075.66666666667	0.4479	24	0	1	1	1	0	0	0	0
PSMC2	1	0	0	0	1	1	0	1757.25	0.3899	21	0	1	1	1	0	0	0	0
PSMC3	1	0	0	0	1	0	0	1057.9	0.5493	32	0	1	1	1	0	0	0	0
